#Coor		Free	+/-		Prob		+/-
0.500000	3.149806	-nan	0.000386	-nan
1.500000	2.036763	-nan	0.002508	-nan
2.500000	1.441358	-nan	0.006824	-nan
3.500000	1.063995	-nan	0.012868	-nan
4.500000	0.790246	-nan	0.020388	-nan
5.500000	0.583367	-nan	0.028868	-nan
6.500000	0.426209	-nan	0.037596	-nan
7.500000	0.297910	-nan	0.046646	-nan
8.500000	0.198188	-nan	0.055159	-nan
9.500000	0.127271	-nan	0.062142	-nan
10.500000	0.064506	-nan	0.069057	-nan
11.500000	0.029183	-nan	0.073282	-nan
12.500000	0.009665	-nan	0.075726	-nan
13.500000	0.000000	-nan	0.076967	-nan
14.500000	0.015941	-nan	0.074932	-nan
15.500000	0.060037	-nan	0.069578	-nan
16.500000	0.109761	-nan	0.063999	-nan
17.500000	0.209207	-nan	0.054146	-nan
18.500000	0.317576	-nan	0.045129	-nan
19.500000	0.452492	-nan	0.035971	-nan
20.500000	0.623650	-nan	0.026978	-nan
21.500000	0.813312	-nan	0.019613	-nan
22.500000	1.022478	-nan	0.013799	-nan
23.500000	1.244902	-nan	0.009494	-nan
24.500000	1.490334	-nan	0.006285	-nan
25.500000	1.739617	-nan	0.004133	-nan
26.500000	2.009497	-nan	0.002626	-nan
27.500000	2.279184	-nan	0.001669	-nan
28.500000	2.545708	-nan	0.001066	-nan
29.500000	2.840200	-nan	0.000650	-nan
30.500000	3.110192	-nan	0.000413	-nan
31.500000	3.391224	-nan	0.000257	-nan
32.500000	3.653757	-nan	0.000166	-nan
33.500000	3.933777	-nan	0.000103	-nan
34.500000	4.208783	-nan	0.000065	-nan
35.500000	4.479709	-nan	0.000041	-nan
36.500000	4.729076	-nan	0.000027	-nan
37.500000	4.983524	-nan	0.000018	-nan
38.500000	5.222289	-nan	0.000012	-nan
39.500000	5.459693	-nan	0.000008	-nan
40.500000	5.682478	-nan	0.000005	-nan
41.500000	5.891667	-nan	0.000004	-nan
42.500000	6.076368	-nan	0.000003	-nan
43.500000	6.276040	-nan	0.000002	-nan
44.500000	6.443617	-nan	0.000002	-nan
45.500000	6.592201	-nan	0.000001	-nan
46.500000	6.725856	-nan	0.000001	-nan
47.500000	6.848470	-nan	0.000001	-nan
48.500000	6.926276	-nan	0.000001	-nan
49.500000	6.992577	-nan	0.000001	-nan
50.500000	7.036791	-nan	0.000001	-nan
51.500000	7.076426	-nan	0.000001	-nan
52.500000	7.100244	-nan	0.000001	-nan
53.500000	7.107661	-nan	0.000000	-nan
54.500000	7.106480	-nan	0.000000	-nan
55.500000	7.113515	-nan	0.000000	-nan
56.500000	7.093243	-nan	0.000001	-nan
57.500000	7.089923	-nan	0.000001	-nan
58.500000	7.056522	-nan	0.000001	-nan
59.500000	7.031986	-nan	0.000001	-nan
60.500000	7.021507	-nan	0.000001	-nan
61.500000	6.990702	-nan	0.000001	-nan
62.500000	6.974916	-nan	0.000001	-nan
63.500000	6.938804	-nan	0.000001	-nan
64.500000	6.930368	-nan	0.000001	-nan
65.500000	6.919661	-nan	0.000001	-nan
66.500000	6.895247	-nan	0.000001	-nan
67.500000	6.853642	-nan	0.000001	-nan
68.500000	6.839570	-nan	0.000001	-nan
69.500000	6.824601	-nan	0.000001	-nan
70.500000	6.806188	-nan	0.000001	-nan
71.500000	6.783950	-nan	0.000001	-nan
72.500000	6.765376	-nan	0.000001	-nan
73.500000	6.736109	-nan	0.000001	-nan
74.500000	6.715471	-nan	0.000001	-nan
75.500000	6.706213	-nan	0.000001	-nan
76.500000	6.677097	-nan	0.000001	-nan
77.500000	6.675445	-nan	0.000001	-nan
78.500000	6.642060	-nan	0.000001	-nan
79.500000	6.630882	-nan	0.000001	-nan
80.500000	6.606475	-nan	0.000001	-nan
81.500000	6.591344	-nan	0.000001	-nan
82.500000	6.566432	-nan	0.000001	-nan
83.500000	6.547120	-nan	0.000001	-nan
84.500000	6.531139	-nan	0.000001	-nan
85.500000	6.496287	-nan	0.000001	-nan
86.500000	6.495609	-nan	0.000001	-nan
87.500000	6.462522	-nan	0.000001	-nan
88.500000	6.429619	-nan	0.000002	-nan
89.500000	6.420885	-nan	0.000002	-nan
90.500000	6.410437	-nan	0.000002	-nan
91.500000	6.404162	-nan	0.000002	-nan
92.500000	6.382564	-nan	0.000002	-nan
93.500000	6.368623	-nan	0.000002	-nan
94.500000	6.344130	-nan	0.000002	-nan
95.500000	6.323724	-nan	0.000002	-nan
96.500000	6.304590	-nan	0.000002	-nan
97.500000	6.298880	-nan	0.000002	-nan
98.500000	6.266496	-nan	0.000002	-nan
99.500000	6.244542	-nan	0.000002	-nan
100.500000	6.248556	-nan	0.000002	-nan
101.500000	6.219177	-nan	0.000002	-nan
102.500000	6.231383	-nan	0.000002	-nan
103.500000	6.206830	-nan	0.000002	-nan
104.500000	6.190144	-nan	0.000002	-nan
105.500000	6.170319	-nan	0.000002	-nan
106.500000	6.157798	-nan	0.000002	-nan
107.500000	6.115441	-nan	0.000003	-nan
108.500000	6.112346	-nan	0.000003	-nan
109.500000	6.098680	-nan	0.000003	-nan
110.500000	6.085644	-nan	0.000003	-nan
111.500000	6.067443	-nan	0.000003	-nan
112.500000	6.049489	-nan	0.000003	-nan
113.500000	6.057215	-nan	0.000003	-nan
114.500000	6.044809	-nan	0.000003	-nan
115.500000	6.017568	-nan	0.000003	-nan
116.500000	6.007626	-nan	0.000003	-nan
117.500000	6.016726	-nan	0.000003	-nan
118.500000	5.988278	-nan	0.000003	-nan
119.500000	5.983533	-nan	0.000003	-nan
120.500000	5.967535	-nan	0.000003	-nan
121.500000	5.945485	-nan	0.000004	-nan
122.500000	5.945453	-nan	0.000004	-nan
123.500000	5.907211	-nan	0.000004	-nan
124.500000	5.904641	-nan	0.000004	-nan
125.500000	5.882499	-nan	0.000004	-nan
126.500000	5.881005	-nan	0.000004	-nan
127.500000	5.870789	-nan	0.000004	-nan
128.500000	5.879603	-nan	0.000004	-nan
129.500000	5.859459	-nan	0.000004	-nan
130.500000	5.853790	-nan	0.000004	-nan
131.500000	5.836315	-nan	0.000004	-nan
132.500000	5.827793	-nan	0.000004	-nan
133.500000	5.807441	-nan	0.000004	-nan
134.500000	5.788807	-nan	0.000005	-nan
135.500000	5.762268	-nan	0.000005	-nan
136.500000	5.756850	-nan	0.000005	-nan
137.500000	5.754202	-nan	0.000005	-nan
138.500000	5.738752	-nan	0.000005	-nan
